CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.configuration2.PropertiesConfiguration;0.0;66.0;4.0;73.0;80.0;316.0;1586.0;0.9564102564102565;0.9946666666666667;63.0;7.0
org.apache.commons.configuration2.BaseHierarchicalConfiguration;8.0;63.0;4.0;98.0;50.0;435.0;1007.0;0.9666666666666667;1.0;46.0;14.0
org.apache.commons.configuration2.SystemConfiguration;0.0;20.0;4.0;20.0;3.0;6.0;83.0;0.75;1.0;19.0;2.0
org.apache.commons.configuration2.tree.ModelTransaction$ChangeNodeNameOperation;0.0;7.0;2.0;2.0;1.0;0.0;21.0;0.0;0.0;0.0;1.0
org.apache.commons.configuration2.JSONConfiguration;0.0;25.0;6.0;13.0;0.0;0.0;74.0;0.16666666666666663;0.25;24.0;1.0
org.apache.commons.configuration2.tree.ModelTransaction$ChildrenUpdateOperation;0.0;20.0;2.0;25.0;8.0;16.0;134.0;0.5833333333333333;0.6666666666666666;0.0;1.0
org.apache.commons.configuration2.tree.TrackedNodeModel;0.0;22.0;1.0;33.0;9.0;105.0;209.0;0.9333333333333333;1.0;21.0;4.0
org.apache.commons.configuration2.XMLConfiguration;0.0;86.0;5.0;136.0;82.0;575.0;1208.0;0.9408163265306122;0.9684873949579833;77.0;4.0
org.apache.commons.configuration2.PropertiesConfiguration$DefaultIOFactory;0.0;10.0;1.0;2.0;2.0;1.0;13.0;1.0;0.0;0.0;1.0
org.apache.commons.configuration2.PropertiesConfigurationLayout;0.0;38.0;1.0;112.0;85.0;564.0;900.0;0.9206349206349207;0.9477124183006536;36.0;4.0
org.apache.commons.configuration2.builder.EventListenerParameters;0.0;13.0;1.0;7.0;4.0;3.0;57.0;0.25;0.3333333333333333;13.0;1.0
org.apache.commons.configuration2.tree.NodeCombiner;3.0;15.0;1.0;10.0;5.0;7.0;90.0;0.7;0.875;14.0;7.0
org.apache.commons.configuration2.beanutils.BeanHelper;0.0;49.0;1.0;63.0;57.0;194.0;618.0;0.8809523809523809;0.925;41.0;7.0
org.apache.commons.configuration2.builder.PropertiesBuilderParametersImpl;0.0;14.0;3.0;8.0;3.0;4.0;44.0;0.5833333333333333;0.7777777777777777;14.0;2.0
org.apache.commons.configuration2.JNDIConfiguration;0.0;33.0;3.0;43.0;44.0;90.0;442.0;0.8166666666666667;0.875;29.0;1.0
org.apache.commons.configuration2.interpol.EnvironmentLookup;0.0;7.0;1.0;2.0;1.0;0.0;13.0;1.0;0.0;7.0;1.0
org.apache.commons.configuration2.builder.DefaultParametersManager;0.0;20.0;1.0;11.0;8.0;7.0;225.0;0.4;0.5;15.0;5.0
