CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer;1.0;16.0;1.0;20.0;14.0;45.0;125.0;0.8051948051948052;0.8857142857142858;16.0;3.0
org.apache.commons.math3.optim.AbstractOptimizationProblem$MaxEvalCallback;0.0;7.0;1.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0
org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver;8.0;6.0;2.0;0.0;0.0;0.0;32.0;1.0;0.0;5.0;9.0
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction;0.0;15.0;1.0;14.0;34.0;42.0;394.0;0.8333333333333334;0.925925925925926;15.0;4.0
org.apache.commons.math3.random.UniformRandomGenerator;0.0;7.0;1.0;2.0;1.0;0.0;23.0;0.0;0.0;7.0;1.0
org.apache.commons.math3.linear.ArrayFieldVector;0.0;42.0;1.0;91.0;141.0;728.0;1105.0;0.6415094339622642;0.6538461538461539;35.0;7.0
org.apache.commons.math3.fitting.GaussianCurveFitter$ParameterGuesser;0.0;23.0;1.0;19.0;67.0;21.0;238.0;0.8571428571428572;1.0;0.0;1.0
org.apache.commons.math3.geometry.partitioning.RegionFactory$XorMerger;0.0;11.0;1.0;4.0;2.0;0.0;12.0;1.0;0.0;0.0;1.0
org.apache.commons.math3.analysis.function.HarmonicOscillator$Parametric;0.0;12.0;1.0;6.0;5.0;3.0;67.0;1.0;0.0;0.0;4.0
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolator;0.0;11.0;3.0;2.0;9.0;1.0;80.0;1.0;2.0;11.0;2.0
org.apache.commons.math3.analysis.interpolation.InterpolatingMicrosphere$Facet;0.0;4.0;1.0;1.0;1.0;0.0;19.0;0.0;0.0;0.0;1.0
org.apache.commons.math3.geometry.partitioning.RegionFactory$DifferenceMerger;0.0;16.0;1.0;9.0;7.0;1.0;44.0;0.5;1.0;0.0;1.0
org.apache.commons.math3.ode.nonstiff.GillFieldIntegrator;0.0;19.0;3.0;15.0;6.0;6.0;68.0;1.0;0.0;14.0;1.0
org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction;0.0;9.0;1.0;11.0;24.0;8.0;91.0;0.7;0.875;0.0;1.0
org.apache.commons.math3.dfp.DfpDec;0.0;11.0;2.0;31.0;112.0;53.0;341.0;1.0;0.0;11.0;1.0
org.apache.commons.math3.fitting.leastsquares.AbstractEvaluation;1.0;14.0;1.0;17.0;6.0;6.0;51.0;0.75;1.0;14.0;3.0
org.apache.commons.math3.analysis.function.Atan;0.0;10.0;1.0;7.0;3.0;3.0;20.0;1.0;0.0;10.0;1.0
org.apache.commons.math3.analysis.function.Sin;0.0;9.0;1.0;5.0;3.0;3.0;20.0;1.0;0.0;9.0;1.0
org.apache.commons.math3.geometry.partitioning.RegionFactory$IntersectionMerger;0.0;9.0;1.0;3.0;3.0;0.0;13.0;1.0;0.0;0.0;1.0
org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer;0.0;26.0;1.0;44.0;213.0;61.0;931.0;0.6555555555555556;0.7023809523809523;25.0;2.0
org.apache.commons.math3.optim.univariate.SearchInterval;0.0;7.0;1.0;3.0;3.0;3.0;64.0;0.6666666666666667;1.0;7.0;3.0
org.apache.commons.math3.optimization.linear.NoFeasibleSolutionException;0.0;5.0;4.0;0.0;0.0;0.0;11.0;1.0;0.0;5.0;2.0
org.apache.commons.math3.transform.FastSineTransformer;0.0;22.0;1.0;14.0;18.0;3.0;109.0;0.8333333333333334;1.25;22.0;1.0
org.apache.commons.math3.analysis.polynomials.PolynomialsUtils;0.0;25.0;1.0;26.0;31.0;28.0;410.0;0.875;1.0;23.0;1.0
org.apache.commons.math3.fitting.HarmonicFitter;0.0;20.0;2.0;6.0;2.0;1.0;342.0;1.0;0.0;19.0;1.0
org.apache.commons.math3.linear.SchurTransformer;0.0;17.0;1.0;22.0;90.0;13.0;408.0;0.7301587301587302;0.8214285714285714;17.0;2.0
org.apache.commons.math3.geometry.partitioning.RegionFactory$VanishingToLeaf;0.0;9.0;1.0;5.0;4.0;0.0;22.0;0.0;0.0;0.0;1.0
org.apache.commons.math3.stat.descriptive.AbstractUnivariateStatistic;1.0;15.0;1.0;19.0;18.0;56.0;223.0;0.5833333333333333;0.6363636363636364;15.0;2.0
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizer;0.0;41.0;1.0;25.0;22.0;7.0;249.0;0.7;0.875;39.0;1.0
org.apache.commons.math3.dfp.Dfp;1.0;23.0;1.0;173.0;785.0;4492.0;2784.0;0.928937728937729;0.937869822485207;23.0;6.0
org.apache.commons.math3.genetics.OrderedCrossover;0.0;26.0;1.0;16.0;11.0;1.0;89.0;1.0;0.0;21.0;1.0
org.apache.commons.math3.filter.KalmanFilter;0.0;23.0;1.0;32.0;10.0;39.0;305.0;0.8282828282828283;0.9111111111111111;23.0;1.0
org.apache.commons.math3.linear.NonSquareOperatorException;0.0;5.0;6.0;0.0;0.0;0.0;12.0;1.0;0.0;5.0;6.0
org.apache.commons.math3.optimization.linear.SimplexSolver;0.0;20.0;2.0;37.0;52.0;8.0;202.0;0.8;1.0;19.0;1.0
org.apache.commons.math3.linear.LUDecomposition$Solver;0.0;15.0;1.0;11.0;36.0;1.0;127.0;0.33333333333333337;0.4444444444444445;0.0;1.0
org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction;0.0;14.0;1.0;8.0;19.0;21.0;201.0;0.8571428571428572;1.0;14.0;2.0
org.apache.commons.math3.linear.TriDiagonalTransformer;0.0;13.0;1.0;12.0;47.0;11.0;213.0;0.6904761904761905;0.8055555555555557;13.0;2.0
org.apache.commons.math3.exception.MathIllegalNumberException;8.0;8.0;4.0;1.0;1.0;0.0;30.0;0.6666666666666667;0.6666666666666667;8.0;11.0
org.apache.commons.math3.ml.distance.ManhattanDistance;0.0;7.0;1.0;2.0;1.0;0.0;10.0;1.0;1.0;7.0;1.0
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator;0.0;24.0;3.0;48.0;227.0;44.0;852.0;0.8229665071770335;0.9052631578947368;24.0;1.0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer;2.0;15.0;2.0;3.0;2.0;1.0;37.0;1.0;0.0;14.0;3.0
org.apache.commons.math3.stat.inference.TTest;0.0;20.0;1.0;56.0;45.0;435.0;1125.0;1.0;0.0;20.0;2.0
org.apache.commons.math3.exception.MaxCountExceededException;2.0;8.0;4.0;1.0;1.0;0.0;35.0;0.5;0.5;8.0;81.0
org.apache.commons.math3.analysis.function.Atanh;0.0;10.0;1.0;7.0;3.0;3.0;20.0;1.0;0.0;10.0;1.0
org.apache.commons.math3.analysis.function.Cosh;0.0;9.0;1.0;5.0;3.0;3.0;20.0;1.0;0.0;9.0;2.0
org.apache.commons.math3.stat.correlation.PearsonsCorrelation;0.0;18.0;1.0;21.0;37.0;25.0;278.0;0.6875;0.7857142857142857;18.0;2.0
org.apache.commons.math3.fitting.leastsquares.LeastSquaresFactory$LocalLeastSquaresProblem$LazyUnweightedEvaluation;0.0;7.0;2.0;7.0;3.0;0.0;38.0;0.33333333333333337;0.5;0.0;1.0
org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser;0.0;18.0;1.0;20.0;67.0;21.0;238.0;0.8571428571428572;1.0;0.0;1.0
org.apache.commons.math3.ode.nonstiff.AdamsIntegrator;2.0;15.0;4.0;7.0;2.0;3.0;102.0;0.25;0.3333333333333333;15.0;3.0
org.apache.commons.math3.ode.ParameterConfiguration;0.0;7.0;1.0;3.0;2.0;2.0;40.0;0.6666666666666667;1.0;7.0;3.0
org.apache.commons.math3.analysis.interpolation.TricubicFunction;0.0;8.0;1.0;1.0;19.0;0.0;62.0;0.0;0.0;8.0;2.0
org.apache.commons.math3.fitting.HarmonicCurveFitter$ParameterGuesser;0.0;19.0;1.0;13.0;32.0;5.0;202.0;0.6666666666666667;0.888888888888889;0.0;1.0
org.apache.commons.math3.optimization.SimplePointChecker;0.0;14.0;2.0;6.0;12.0;0.0;100.0;0.0;0.0;11.0;1.0
org.apache.commons.math3.ode.nonstiff.LutherFieldStepInterpolator;0.0;20.0;3.0;15.0;6.0;1.0;185.0;0.5;1.0;15.0;2.0
org.apache.commons.math3.analysis.differentiation.DerivativeStructure$DataTransferObject;0.0;7.0;1.0;1.0;1.0;0.0;37.0;0.25;0.25;0.0;1.0
org.apache.commons.math3.exception.MathRuntimeException;0.0;9.0;3.0;5.0;3.0;0.0;32.0;0.5;0.75;9.0;1.0
org.apache.commons.math3.analysis.interpolation.InterpolatingMicrosphere$FacetData;0.0;4.0;1.0;2.0;2.0;1.0;29.0;0.5;1.0;0.0;1.0
org.apache.commons.math3.ode.nonstiff.AdamsFieldStepInterpolator;0.0;23.0;2.0;17.0;9.0;2.0;147.0;0.33333333333333337;0.5;15.0;3.0
org.apache.commons.math3.ode.MultistepIntegrator$NordsieckInitializer;0.0;15.0;1.0;15.0;8.0;1.0;90.0;0.5;1.0;0.0;1.0
org.apache.commons.math3.analysis.integration.RombergIntegrator;0.0;14.0;2.0;9.0;10.0;0.0;103.0;1.0;1.0;14.0;1.0
org.apache.commons.math3.ml.clustering.Cluster;5.0;9.0;1.0;3.0;1.0;0.0;30.0;0.5;1.0;8.0;6.0
org.apache.commons.math3.optim.linear.NoFeasibleSolutionException;0.0;4.0;4.0;0.0;0.0;0.0;9.0;1.0;0.0;4.0;2.0
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter$LowerUpperBoundMapper;0.0;8.0;1.0;3.0;2.0;1.0;26.0;0.5;1.0;0.0;1.0
org.apache.commons.math3.optimization.direct.NelderMeadSimplex;0.0;13.0;2.0;10.0;38.0;0.0;250.0;0.5;0.5;12.0;1.0
org.apache.commons.math3.util.FastMathLiteralArrays;0.0;4.0;1.0;6.0;5.0;10.0;6150.0;0.8;1.0;4.0;2.0
