CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.mockito.internal.creation.bytebuddy.MockMethodAdvice$ForHashCode;0.0;22.0;1.0;5.0;3.0;1.0;18.0;1.0;0.0;0.0;2.0
org.mockito.internal.verification.VerificationWrapperInOrderWrapper;0.0;18.0;1.0;13.0;6.0;3.0;41.0;0.6666666666666667;1.0;17.0;2.0
org.mockito.internal.stubbing.answers.AnswersWithDelay;0.0;13.0;1.0;5.0;2.0;0.0;22.0;0.5;1.0;12.0;2.0
org.mockito.internal.util.concurrent.WeakConcurrentMap$LatentKey;0.0;11.0;1.0;3.0;7.0;1.0;23.0;0.5;1.0;0.0;1.0
org.mockito.internal.util.reflection.GenericMetadataSupport$ParameterizedReturnType;0.0;10.0;2.0;6.0;1.0;2.0;25.0;0.5;0.75;0.0;1.0
org.mockito.exceptions.misusing.UnfinishedMockingSessionException;0.0;3.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;3.0
org.mockito.internal.util.reflection.GenericTypeExtractor;0.0;9.0;1.0;10.0;22.0;3.0;74.0;1.0;0.0;8.0;2.0
org.mockito.internal.creation.bytebuddy.MockMethodDispatcher;1.0;13.0;1.0;8.0;5.0;14.0;22.0;0.6666666666666667;0.8;12.0;3.0
org.mockito.exceptions.verification.NoInteractionsWanted;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.internal.junit.util.JUnitFailureHacker;0.0;16.0;1.0;21.0;14.0;15.0;64.0;1.0;0.0;15.0;2.0
org.mockito.internal.junit.UnusedStubbingsFinder;0.0;23.0;1.0;13.0;7.0;1.0;54.0;1.0;0.0;20.0;3.0
org.mockito.Matchers;0.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0
org.mockito.internal.matchers.Same;0.0;7.0;1.0;3.0;3.0;0.0;14.0;0.0;0.0;7.0;2.0
org.mockito.internal.util.collections.Sets;0.0;12.0;1.0;6.0;5.0;3.0;14.0;1.0;0.0;11.0;6.0
org.mockito.internal.util.Primitives;0.0;27.0;1.0;10.0;9.0;5.0;82.0;0.625;0.8333333333333334;23.0;9.0
org.mockito.exceptions.verification.WantedButNotInvoked;0.0;7.0;4.0;3.0;1.0;0.0;11.0;1.0;1.0;7.0;2.0
org.mockito.internal.util.reflection.Fields$InstanceFields;0.0;12.0;1.0;12.0;7.0;4.0;36.0;0.5;0.625;0.0;1.0
org.mockito.internal.verification.DefaultRegisteredInvocations;0.0;17.0;1.0;10.0;3.0;0.0;46.0;0.5;0.625;16.0;2.0
org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker;0.0;16.0;1.0;10.0;4.0;1.0;25.0;1.0;0.0;14.0;2.0
org.mockito.internal.verification.VerificationEventImpl;0.0;6.0;1.0;4.0;4.0;6.0;28.0;0.75;1.0;6.0;2.0
org.mockito.codegen.InjectionBase;0.0;3.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;3.0;2.0
org.mockito.internal.configuration.plugins.PluginFinder;0.0;13.0;1.0;5.0;8.0;0.0;30.0;0.0;0.0;13.0;2.0
org.mockito.internal.creation.bytebuddy.MockMethodAdvice;0.0;85.0;2.0;48.0;32.0;34.0;295.0;0.8444444444444444;0.95;75.0;2.0
org.mockito.internal.util.MockUtil;0.0;23.0;1.0;28.0;18.0;35.0;77.0;0.5;0.5555555555555556;21.0;19.0
org.mockito.internal.util.Timer;0.0;8.0;1.0;6.0;5.0;4.0;33.0;0.5;0.6666666666666666;8.0;4.0
org.mockito.internal.stubbing.answers.DefaultAnswerValidator;0.0;10.0;1.0;8.0;2.0;0.0;10.0;1.0;0.0;10.0;2.0
org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator;0.0;56.0;1.0;71.0;19.0;20.0;136.0;0.8428571428571429;0.9833333333333334;53.0;3.0
org.mockito.internal.reporting.PrintSettings;0.0;20.0;1.0;25.0;12.0;26.0;45.0;0.7916666666666666;0.9047619047619048;18.0;5.0
org.mockito.internal.junit.JUnitRule;0.0;19.0;1.0;17.0;7.0;2.0;54.0;0.4444444444444444;0.6666666666666666;19.0;2.0
org.mockito.internal.util.reflection.FieldInitializationReport;0.0;5.0;1.0;5.0;4.0;5.0;45.0;0.6666666666666667;0.888888888888889;5.0;4.0
